Park	Transect	Day	Month	Year	ActualDate	BiMonth	TimeStart	TimeEnd	Thomsons	Impala	Zebra	Gnu	Topi	Warthog	Hartebeast	Grants	Buffalo	Hippo	Giraffe	Ostrich	Eland	Elephant	Oribi	Reedbuck	Waterbuck	Baboons	Bushbuck	Other	Comments	TotalPrey	AvgPrey	Distance
N	WHIGH	24	9	2010	24-Sep-10	2	804	823	0	0	20	636	20	0	0	0	3	 	0	3	0	0	 		0	0	 	6	 	688	189.971581	4
N	WHIGH	13	10	2010	13-Oct-10	1	808	845	12	0	3	1979	0	0	0	0	0	 	0	0	0	0	 		0	0	 	0	 	1994	189.971581	4
N	WHIGH	23	10	2010	23-Oct-10	2	823	855	25	4	0	0	8	0	2	0	0	 	0	0	0	0	 		0	0	 	0	 	39	189.971581	4
N	WHIGH	9	11	2010	09-Nov-10	1	819	835	14	1	26	46	3	0	0	0	0	 	0	0	0	0	 		0	0	 	0	 	90	189.971581	4
N	WHIGH	19	11	2010	19-Nov-10	2	816	827	45	0	19	0	28	0	0	25	0	 	0	0	0	0	 		0	0	 	25	 	142	189.971581	4
N	WHIGH	12	12	2010	12-Dec-10	1	833	847	44	0	6	0	10	0	0	1	0	 	0	0	0	0	 		0	0	 	1	 	62	189.971581	4
N	WHIGH	23	12	2010	23-Dec-10	2	812	824	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	 	5	189.971581	4
N	WHIGH	2	1	2011	2-Jan-11	1	809	817	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	 	4	189.971581	4
N	WHIGH	12	3	2011	12-Mar-11	1	811	833	257	0	8	0	38	0	0	14	0	0	0	1	0	0	0	0	0	0	0	0	 	318	189.971581	4
N	WHIGH	3	4	2011	3-Apr-11	1	801	813	32	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	 	34	189.971581	4
N	WHIGH	28	4	2011	28-Apr-11	2	745	759	53	0	16	0	0	2	6	2	0	0	0	0	0	0	0	0	0	0	0	0	 	79	189.971581	4
N	WHIGH	9	5	2011	9-May-11	1	739	749	16	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	18	189.971581	4
N	WHIGH	21	5	2011	21-May-11	2	824	833	25	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	 	26	189.971581	4
N	WHIGH	2	6	2011	2-Jun-11	1	813	828	2	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	46	189.971581	4
N	WHIGH	9	7	2011	9-Jul-11	1	910	933	284	1	8	359	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	 	655	189.971581	4
N	WHIGH	27	7	2011	27-Jul-11	2	750	806	80	0	0	0	21	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	 	103	189.971581	4
N	WHIGH	4	8	2011	4-Aug-11	1	805	822	134	0	0	366	38	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	 	543	189.971581	4
N	WHIGH	4	9	2011	4-Sep-11	1	800	818	11	0	0	0	3	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	 	20	189.971581	4
N	WHIGH	23	9	2011	23-Sep-11	2	727	739	24	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	 	25	189.971581	4
N	WHIGH	23	9	2011	23-Sep-11	2	814	825	63	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	 	66	189.971581	4
N	WHIGH	22	10	2011	22-Oct-11	2	814	822	21	2	57	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	122	189.971581	4
N	WHIGH	9	11	2011	9-Nov-11	1	737	747	19	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	172	189.971581	4
N	WHIGH	30	11	2011	30-Nov-11	2	754	805	37	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	42	189.971581	4
N	WHIGH	6	12	2011	6-Dec-11	1	734	746	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	1	189.971581	4
N	WHIGH	17	12	2011	17-Dec-11	2	750	759	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	 	2	189.971581	4
N	WHIGH	4	1	2012	4-Jan-12	1	701	711	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	 	4	189.971581	4
N	WHIGH	23	1	2012	23-Jan-12	2	726	737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	189.971581	4
N	WHIGH	3	2	2012	3-Feb-12	1	658	709	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	 	6	189.971581	4
N	WHIGH	22	2	2012	22-Feb-12	2	750	808	66	0	4	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	78	189.971581	4
N	WHIGH	10	3	2012	10-Mar-12	1	723	732	0	0	0	0	0	0	13	1	0	0	0	0	0	0	0	0	0	0	0	0	 	14	189.971581	4
N	WHIGH	17	3	2012	17-Mar-12	2	732	743	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	3	189.971581	4
N	WHIGH	12	4	2012	12-Apr-12	1	728	744	0	0	0	0	0	0	3	3	127	0	0	0	0	0	0	0	0	0	0	0	 	133	189.971581	4
N	WHIGH	15	5	2012	15-May-12	1	701	714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	189.971581	4
N	WHIGH	27	5	2012	27-May-12	2	731	747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	189.971581	4
N	WHIGH	11	6	2012	11-Jun-12	1	715	728	0	0	0	0	0	0	0	 		 		 		 		 		 		 		0	189.971581	4
N	WHIGH	17	6	2012	17-Jun-12	2	700	714	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0	0	0	0	0	0	 	11	189.971581	4
N	WHIGH	5	7	2012	5-Jul-12	1	756	806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	189.971581	4
N	WHIGH	16	7	2012	16-Jul-12	2	735	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	189.971581	4
N	WHIGH	7	8	2012	7-Aug-12	1	746	800	0	0	104	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	 	108	189.971581	4
N	WHIGH	25	8	2012	25-Aug-12	2	733	755	75	9	0	310	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	 	403	189.971581	4
N	WHIGH	25	9	2012	25-Sep-12	2	8:09	8:43	7	0	74	22	41	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	 	156	189.971581	4
N	WHIGH	3	10	2012	03-Oct-12	1	8:32	8:48	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	3	189.971581	4
N	WHIGH	18	10	2012	11-Oct-12	2	8:06	8:19	4	0	10	0	6	0	0	8	0	0	0	0	0	0	0	0	1	0	0	0	 	29	189.971581	4
N	WHIGH	7	11	2012	07-Nov-12	1	7:50	8:03	0	0	8	108	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	 	119	189.971581	4
N	WHIGH	24	11	2012	24-Nov-12	2	7:52	8:06	63	0	0	0	21	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	 	97	189.971581	4
N	WHIGH	15	12	2012	15-Dec-12	1	8:03	8:27	11	0	13	2	17	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	 	45	189.971581	4
N	WHIGH	21	12	2012	21-Dec-12	2	8:00	8:13	40	0	22	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	63	189.971581	4
N	WHIGH	14	1	2013	14-Jan-13	1	7:28	7:42	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	 	3	189.971581
N	WHIGH	25	1	2013	25-Jan-13	2	8:10	8:22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	189.971581
N	WHIGH	9	2	2013	09-Feb-13	1	7:45	7:56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	189.971581
N	WHIGH	24	2	2013	24-Feb-13	2	7:51	8:14	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	 	9	189.971581
N	WHIGH	6	3	2013	6-Mar-13	1	7:58	8:19	47	0	2	0	107	0	4	22	3	0	0	2	0	0	0	0	0	0	0	0	 	187	189.971581
N	WHIGH	22	3	2013	22-Mar-13	2	8:26	8:39	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	 	6	189.971581
N	WHIGH	15	4	2013	15-Apr-13	1	7:38	8:05	2	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	 	9	189.971581
N	WHIGH	17	4	2013	17-Apr-13	2	7:38	7:54	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	 	13	189.971581
N	WHIGH	4	5	2013	04-May-13	1	7:11	7:25	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	 	5	189.971581
N	WHIGH	18	5	2013	18-May-13	2	8:07	8:18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	189.971581
N	WHIGH	14	6	2013	14-Jun-13	1	7:58	8:09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	189.971581
N	WHIGH	24	6	2013	24-Jun-13	2	7:42	8:05	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	 	3	189.971581
N	WHIGH	3	7	2013	03-Jul-13	1	7:27	7:41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	189.971581
N	WHIGH	18	7	2013	18-Jul-13	2	8:36	8:56	2	0	205	155	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367	189.971581
N	WHIGH	5	8	2013	05-Aug-13	1	7:42	8:09	6	 	68	2472	 		1	6	 		 		 		 		 		 		 	2553	189.971581
N	WHIGH	24	8	2013	24-Aug-13	2	7:33	7:44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189.971581
N	WHIGH	5	9	2013	05-Sep-13	1	7:50	8:09	0	0	5	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	12	189.971581
N	WHIGH	24	9	2013	24-Sep-13	2	7:52	8:07	26	0	8	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	38	189.971581
N	WHIGH	3	10	2013	03-Oct-13	1	8:21	8:38	30	1	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	189.971581
N	WHIGH	17	10	2013	17-Oct-13	2	7:12	7:26	22	0	13	17	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	189.971581
N	WHIGH	3	11	2013	03-Nov-13	1	7:37	7:57	99	2	27	0	11	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	144	189.971581
N	WHIGH	24	11	2013	24-Nov-13	2	7:49	8:03	5	0	8	149	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	189.971581
N	WHIGH	4	12	2013	04-Dec-13	1	7:56	8:11	16	0	21	7	29	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	75	189.971581
N	WHIGH	23	12	2013	23-Dec-13	2	8:15	8:28	12	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	189.971581
N	WHIGH 	12	3	2010	12-Mar-10	1	827	845	0	0	0	0	0	0	0	0	0	 	0	0	0	0	 		0	0	 	0	 	0	189.971581	4
N	WLOW	16	10	1988	16-Oct-88	2	 		32	 	94	0	35	 		 		 		 		 		 		 		0	 	161	189.971581	4
N	WLOW	16	11	1988	16-Nov-88	2	 		35	 	0	31	2	 		 		 		 		 		 		 		1	 	69	189.971581	4
N	WLOW	1	12	1988	01-Dec-88	1	 		36	0	0	0	0	 	0	 		 		 		 		 		 		0	 	36	189.971581	4
N	WLOW	16	12	1988	16-Dec-88	2	 		56	 	0	0	2	 		 		 		 		 		 		 		0	 	58	189.971581	4
N	WLOW	1	1	1989	01-Jan-89	1	 		138	20	0	0	66	 	0	 		 		 		 		 		 		6	 	230	189.971581	4
N	WLOW	16	1	1989	16-Jan-89	2	 		156	6	0	0	106	 	0	 		 		 		 		 		 		0	 	268	189.971581	4
N	WLOW	1	2	1989	01-Feb-89	1	 		65	11	0	0	33	 	0	 		 		 		 		 		 		0	 	109	189.971581	4
N	WLOW	15	2	1989	15-Feb-89	2	 		347	8	0	0	49	 	26	 		 		 		 		 		 		1	 	431	189.971581	4
N	WLOW	1	3	1989	01-Mar-89	1	 		191	5	0	0	103	 	2	 		 		 		 		 		 		0	 	301	189.971581	4
N	WLOW	16	3	1989	16-Mar-89	2	 		97	47	0	0	67	 	33	 		 		 		 		 		 		2	 	246	189.971581	4
N	WLOW	1	4	1989	01-Apr-89	1	 		357	4	0	0	60	 	1	 		 		 		 		 		 		0	 	422	189.971581	4
N	WLOW	16	4	1989	16-Apr-89	2	 		432	33	0	0	155	 	28	 		 		 		 		 		 		0	 	648	189.971581	4
N	WLOW	1	5	1989	01-May-89	1	 		139	18	0	0	12	 	0	 		 		 		 		 		 		0	 	169	189.971581	4
N	WLOW	16	5	1989	16-May-89	2	 		79	3	0	0	60	 	2	 		 		 		 		 		 		1	 	145	189.971581	4
N	WLOW	1	6	1989	01-Jun-89	1	 		240	5	0	0	315	 	35	 		 		 		 		 		 		5	 	600	189.971581	4
N	WLOW	16	6	1989	16-Jun-89	2	 		238	5	0	0	11	 	0	 		 		 		 		 		 		1	 	255	189.971581	4
N	WLOW	1	7	1989	01-Jul-89	1	 		230	3	0	18	64	 	0	 		 		 		 		 		 		2	 	317	189.971581	4
N	WLOW	16	7	1989	16-Jul-89	2	 		122	2	0	0	66	 	5	 		 		 		 		 		 		5	 	200	189.971581	4
N	WLOW	1	8	1989	01-Aug-89	1	 		53	5	73	113	68	 	0	 		 		 		 		 		 		2	 	314	189.971581	4
N	WLOW	16	8	1989	16-Aug-89	2	 		79	4	18	307	23	 	5	 		 		 		 		 		 		2	 	438	189.971581	4
N	WLOW	1	9	1989	01-Sep-89	1	 		32	0	26	26	14	 	0	 		 		 		 		 		 		0	 	98	189.971581	4
N	WLOW	16	9	1989	16-Sep-89	2	 		59	4	13	0	28	 	0	 		 		 		 		 		 		1	 	105	189.971581	4
N	WLOW	1	10	1989	01-Oct-89	1	 		29	1	12	0	13	 	0	 		 		 		 		 		 		0	 	55	189.971581	4
N	WLOW	16	10	1989	16-Oct-89	2	 		47	3	0	0	17	 	0	 		 		 		 		 		 		3	 	70	189.971581	4
N	WLOW	1	11	1989	01-Nov-89	1	 		29	3	0	0	29	 	0	 		 		 		 		 		 		0	 	61	189.971581	4
N	WLOW	16	11	1989	16-Nov-89	2	 		50	0	0	5	18	 	0	 		 		 		 		 		 		0	 	73	189.971581	4
N	WLOW	1	12	1989	01-Dec-89	1	 		16	2	0	0	6	 	0	 		 		 		 		 		 		0	 	24	189.971581	4
N	WLOW	16	12	1989	16-Dec-89	2	 		67	0	0	0	28	 	0	 		 		 		 		 		 		1	 	96	189.971581	4
N	WLOW	1	1	1990	01-Jan-90	1	 		195	2	0	0	33	 	0	 		 		 		 		 		 		7	 	237	189.971581	4
N	WLOW	16	1	1990	16-Jan-90	2	 		208	1	4	3	69	 	6	 		 		 		 		 		 		4	 	295	189.971581	4
N	WLOW	1	2	1990	01-Feb-90	1	 		139	24	0	1	42	 	0	 		 		 		 		 		 		0	 	206	189.971581	4
N	WLOW	15	2	1990	15-Feb-90	2	 		320	17	0	0	52	 	1	 		 		 		 		 		 		1	 	391	189.971581	4
N	WLOW	1	3	1990	01-Mar-90	1	 		338	61	5	1	73	 	5	 		 		 		 		 		 		1	 	484	189.971581	4
N	WLOW	16	3	1990	16-Mar-90	2	 		93	22	0	1	45	 	0	 		 		 		 		 		 		0	 	161	189.971581	4
N	WLOW	1	4	1990	01-Apr-90	1	 		259	87	0	0	46	 	4	 		 		 		 		 		 		0	 	396	189.971581	4
N	WLOW	16	4	1990	16-Apr-90	2	 		142	33	0	0	47	 	5	 		 		 		 		 		 		2	 	229	189.971581	4
N	WLOW	1	5	1990	01-May-90	1	 		200	34	0	0	37	 	6	 		 		 		 		 		 		2	 	279	189.971581	4
N	WLOW	16	5	1990	16-May-90	2	 		259	35	0	0	27	 	7	 		 		 		 		 		 		1	 	329	189.971581	4
N	WLOW	1	6	1990	01-Jun-90	1	 		140	1	0	0	22	 	1	 		 		 		 		 		 		1	 	165	189.971581	4
N	WLOW	16	6	1990	16-Jun-90	2	 		661	59	434	0	233	 	9	 		 		 		 		 		 		2	 	1398	189.971581	4
N	WLOW	1	7	1990	01-Jul-90	1	 		532	24	210	9	39	 	0	 		 		 		 		 		 		7	 	821	189.971581	4
N	WLOW	16	7	1990	16-Jul-90	2	 		3	1	14	772	58	 	0	 		 		 		 		 		 		0	 	848	189.971581	4
N	WLOW	1	8	1990	01-Aug-90	1	 		5	0	5	941	11	 	0	 		 		 		 		 		 		0	 	962	189.971581	4
N	WLOW	16	8	1990	16-Aug-90	2	 		14	49	15	226	23	 	0	 		 		 		 		 		 		5	 	332	189.971581	4
N	WLOW	1	9	1990	01-Sep-90	1	 		11	0	0	0	8	 	0	 		 		 		 		 		 		0	 	19	189.971581	4
N	WLOW	16	9	1990	16-Sep-90	2	 		3	1	35	392	14	 	0	 		 		 		 		 		 		1	 	446	189.971581	4
N	WLOW	1	10	1990	01-Oct-90	1	 		2	0	43	88	22	 	0	 		 		 		 		 		 		4	 	159	189.971581	4
N	WLOW	16	10	1990	16-Oct-90	2	 		5	0	22	7	49	 	0	 		 		 		 		 		 		0	 	83	189.971581	4
N	WLOW	1	11	1990	01-Nov-90	1	 		24	0	2	0	23	 	0	 		 		 		 		 		 		0	 	49	189.971581	4
N	WLOW	16	11	1990	16-Nov-90	2	 		46	1	4	10	48	 	6	 		 		 		 		 		 		3	 	118	189.971581	4
N	WLOW	1	12	1990	01-Dec-90	1	 		57	1	0	52	28	 	0	 		 		 		 		 		 		0	 	138	189.971581	4
N	WLOW	16	12	1990	16-Dec-90	2	 		154	1	0	0	68	 	0	 		 		 		 		 		 		8	 	231	189.971581	4
N	WLOW	1	1	1991	01-Jan-91	1	 		49	1	0	0	38	 	0	 		 		 		 		 		 		15	 	103	189.971581	4
N	WLOW	16	1	1991	16-Jan-91	2	 		97	9	0	0	96	 	0	 		 		 		 		 		 		20	 	222	189.971581	4
N	WLOW	1	2	1991	01-Feb-91	1	 		182	61	21	0	77	 	22	 		 		 		 		 		 		21	 	384	189.971581	4
N	WLOW	15	2	1991	15-Feb-91	2	 		93	0	4	0	32	 	0	 		 		 		 		 		 		5	 	134	189.971581	4
N	WLOW	1	3	1991	01-Mar-91	1	 		131	4	4	0	23	 	10	 		 		 		 		 		 		6	 	178	189.971581	4
N	WLOW	16	3	1991	16-Mar-91	2	 		137	2	0	1	36	 	0	 		 		 		 		 		 		1	 	177	189.971581	4
N	WLOW	1	5	1991	01-May-91	1	 		75	9	5	0	27	 	0	 		 		 		 		 		 		9	 	125	189.971581	4
N	WLOW	16	5	1991	16-May-91	2	 		93	2	0	0	20	 	0	 		 		 		 		 		 		2	 	117	189.971581	4
N	WLOW	1	6	1991	01-Jun-91	1	 		85	3	0	1	28	 	13	 		 		 		 		 		 		9	 	139	189.971581	4
N	WLOW	16	6	1991	16-Jun-91	2	 		91	1	0	0	27	 	0	 		 		 		 		 		 		1	 	120	189.971581	4
N	WLOW	1	7	1991	01-Jul-91	1	 		104	1	5	9	76	 	0	 		 		 		 		 		 		1	 	196	189.971581	4
N	WLOW	16	7	1991	16-Jul-91	2	 		350	15	44	0	11	 	1	 		 		 		 		 		 		0	 	421	189.971581	4
N	WLOW	1	8	1991	01-Aug-91	1	 		69	2	205	13	187	 	2	 		 		 		 		 		 		7	 	485	189.971581	4
N	WLOW	16	8	1991	16-Aug-91	2	 		41	4	379	1237	45	 	2	 		 		 		 		 		 		0	 	1708	189.971581	4
N	WLOW	1	9	1991	01-Sep-91	1	 		64	1	3	111	11	 	0	 		 		 		 		 		 		2	 	192	189.971581	4
N	WLOW	16	9	1991	16-Sep-91	2	 		106	3	0	203	30	 	0	 		 		 		 		 		 		2	 	344	189.971581	4
N	WLOW	1	10	1991	01-Oct-91	1	 		37	0	3	0	12	 	0	 		 		 		 		 		 		4	 	56	189.971581	4
N	WLOW	16	10	1991	16-Oct-91	2	 		142	1	0	11	25	 	0	 		 		 		 		 		 		2	 	181	189.971581	4
N	WLOW	1	11	1991	01-Nov-91	1	 		164	1	0	0	24	 	0	 		 		 		 		 		 		3	 	192	189.971581	4
N	WLOW	16	11	1991	16-Nov-91	2	 		95	1	3	0	34	 	0	 		 		 		 		 		 		2	 	135	189.971581	4
N	WLOW	1	12	1991	01-Dec-91	1	 		31	2	0	2	22	 	0	 		 		 		 		 		 		8	 	65	189.971581	4
N	WLOW	16	12	1991	16-Dec-91	2	 		36	1	124	166	21	 	0	 		 		 		 		 		 		7	 	355	189.971581	4
N	WLOW	1	1	1992	01-Jan-92	1	 		109	4	0	0	23	 	0	 		 		 		 		 		 		1	 	137	189.971581	4
N	WLOW	16	1	1992	16-Jan-92	2	 		50	0	46	1	42	 	0	 		 		 		 		 		 		6	 	145	189.971581	4
N	WLOW	1	2	1992	01-Feb-92	1	 		170	1	119	0	35	 	0	 		 		 		 		 		 		10	 	335	189.971581	4
N	WLOW	15	2	1992	15-Feb-92	2	 		22	0	0	0	16	 	0	 		 		 		 		 		 		0	 	38	189.971581	4
N	WLOW	1	3	1992	01-Mar-92	1	 		290	3	0	0	17	 	0	 		 		 		 		 		 		1	 	311	189.971581	4
N	WLOW	16	3	1992	16-Mar-92	2	 		39	0	0	0	9	 	0	 		 		 		 		 		 		0	 	48	189.971581	4
N	WLOW	1	4	1992	01-Apr-92	1	 		118	1	0	0	21	 	0	 		 		 		 		 		 		0	 	140	189.971581	4
N	WLOW	16	4	1992	16-Apr-92	2	 		353	0	9	0	39	 	0	 		 		 		 		 		 		8	 	409	189.971581	4
N	WLOW	1	5	1992	01-May-92	1	 		36	16	2	0	62	 	0	 		 		 		 		 		 		12	 	128	189.971581	4
N	WLOW	16	5	1992	16-May-92	2	 		426	1	4	0	22	 	12	 		 		 		 		 		 		3	 	468	189.971581	4
N	WLOW	1	6	1992	01-Jun-92	1	 		526	15	3	1	27	 	1	 		 		 		 		 		 		13	 	586	189.971581	4
N	WLOW	16	6	1992	16-Jun-92	2	 		385	58	0	0	264	 	0	 		 		 		 		 		 		20	 	727	189.971581	4
N	WLOW	1	7	1992	01-Jul-92	1	 		145	26	0	1	159	 	1	 		 		 		 		 		 		12	 	344	189.971581	4
N	WLOW	16	7	1992	16-Jul-92	2	 		243	27	20	91	18	 	0	 		 		 		 		 		 		23	 	422	189.971581	4
N	WLOW	1	8	1992	01-Aug-92	1	 		135	18	201	840	4	 	3	 		 		 		 		 		 		12	 	1213	189.971581	4
N	WLOW	16	8	1992	16-Aug-92	2	 		14	1	29	2572	8	 	0	 		 		 		 		 		 		1	 	2625	189.971581	4
N	WLOW	1	9	1992	01-Sep-92	1	 		28	0	0	43	13	 	0	 		 		 		 		 		 		0	 	84	189.971581	4
N	WLOW	1	10	1992	01-Oct-92	1	 		6	0	8	17	4	 	0	 		 		 		 		 		 		5	 	40	189.971581	4
N	WLOW	16	10	1992	16-Oct-92	2	 		12	0	0	15	2	 	0	 		 		 		 		 		 		0	 	29	189.971581	4
N	WLOW	1	11	1992	01-Nov-92	1	 		16	2	0	0	3	 	0	 		 		 		 		 		 		0	 	21	189.971581	4
N	WLOW	16	11	1992	16-Nov-92	2	 		21	0	0	0	3	 	0	 		 		 		 		 		 		0	 	24	189.971581	4
N	WLOW	1	12	1992	01-Dec-92	1	 		4	0	0	0	13	 	0	 		 		 		 		 		 		0	 	17	189.971581	4
N	WLOW	16	12	1992	16-Dec-92	2	 		209	0	12	0	20	 	0	 		 		 		 		 		 		5	 	246	189.971581	4
N	WLOW	1	1	1993	01-Jan-93	1	 		110	0	0	0	19	 	0	 		 		 		 		 		 		2	 	131	189.971581	4
N	WLOW	16	1	1993	16-Jan-93	2	 		239	2	0	0	56	 	0	 		 		 		 		 		 		2	 	299	189.971581	4
N	WLOW	1	2	1993	01-Feb-93	1	 		564	2	0	0	57	 	0	 		 		 		 		 		 		0	 	623	189.971581	4
N	WLOW	1	3	1993	01-Mar-93	1	 		426	14	0	0	126	 	0	 		 		 		 		 		 		7	 	573	189.971581	4
N	WLOW	16	3	1993	16-Mar-93	2	 		174	0	0	1	86	 	0	 		 		 		 		 		 		6	 	267	189.971581	4
N	WLOW	1	4	1993	01-Apr-93	1	 		127	1	8	2	17	 	0	 		 		 		 		 		 		8	 	163	189.971581	4
N	WLOW	16	4	1993	16-Apr-93	2	 		78	6	0	0	16	 	0	 		 		 		 		 		 		3	 	103	189.971581	4
N	WLOW	1	5	1993	01-May-93	1	 		43	4	0	0	28	 	0	 		 		 		 		 		 		0	 	75	189.971581	4
N	WLOW	16	5	1993	16-May-93	2	 		56	2	32	0	72	 	0	 		 		 		 		 		 		0	 	162	189.971581	4
N	WLOW	1	6	1993	01-Jun-93	1	 		215	16	0	0	6	 	0	 		 		 		 		 		 		5	 	242	189.971581	4
N	WLOW	16	6	1993	16-Jun-93	2	 		195	30	0	397	3	 	0	 		 		 		 		 		 		8	 	633	189.971581	4
N	WLOW	1	7	1993	01-Jul-93	1	 		39	0	22	0	94	 	0	 		 		 		 		 		 		3	 	158	189.971581	4
N	WLOW	16	7	1993	16-Jul-93	2	 		36	0	86	162	14	 	0	 		 		 		 		 		 		0	 	298	189.971581	4
N	WLOW	1	8	1993	01-Aug-93	1	 		27	0	4	1	4	 	0	 		 		 		 		 		 		0	 	36	189.971581	4
N	WLOW	16	8	1993	16-Aug-93	2	 		56	2	0	0	18	 	0	 		 		 		 		 		 		0	 	76	189.971581	4
N	WLOW	1	9	1993	01-Sep-93	1	 		66	1	8	83	27	 	0	 		 		 		 		 		 		0	 	185	189.971581	4
N	WLOW	16	9	1993	16-Sep-93	2	 		23	13	55	394	8	 	0	 		 		 		 		 		 		0	 	493	189.971581	4
N	WLOW	1	10	1993	01-Oct-93	1	 		16	0	28	4	2	 	0	 		 		 		 		 		 		0	 	50	189.971581	4
N	WLOW	16	10	1993	16-Oct-93	2	 		16	16	14	8	1	 	0	 		 		 		 		 		 		0	 	55	189.971581	4
N	WLOW	1	11	1993	01-Nov-93	1	 		10	0	5	0	5	 	0	 		 		 		 		 		 		0	 	20	189.971581	4
N	WLOW	16	11	1993	16-Nov-93	2	 		20	15	0	0	0	 	0	 		 		 		 		 		 		0	 	35	189.971581	4
N	WLOW	1	12	1993	01-Dec-93	1	 		20	0	0	0	0	 	0	 		 		 		 		 		 		0	 	20	189.971581	4
N	WLOW	16	12	1993	16-Dec-93	2	 		71	0	0	0	0	 	0	 		 		 		 		 		 		0	 	71	189.971581	4
N	WLOW	1	1	1994	01-Jan-94	1	 		31	0	4	0	11	 	0	 		 		 		 		 		 		0	 	46	189.971581	4
N	WLOW	16	1	1994	16-Jan-94	2	 		286	6	0	6	24	 	0	 		 		 		 		 		 		34	 	356	189.971581	4
N	WLOW	1	2	1994	01-Feb-94	1	 		244	4	14	22	10	 	0	 		 		 		 		 		 		19	 	313	189.971581	4
N	WLOW	15	2	1994	15-Feb-94	2	 		75	0	0	0	6	 	0	 		 		 		 		 		 		5	 	86	189.971581	4
